Device	Manufacturer	RawId	SizeBytes	PageSize	Volts	Protocol	CommandSet	Type	Supported
Pm25LV010	PFLASH	7F9D7C	131072	256	3.3	SPI	25xx	SPI_NOR	true
Pm25LV020	PFLASH	7F9D22	262144	256	3.3	SPI	25xx	SPI_NOR	true
Pm25LV040	PFLASH	7F9D7E	524288	256	3.3	SPI	25xx	SPI_NOR	true
Pm25W020	PFLASH	7F9D7D	262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD020	PMC	9D22	262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD040	PMC	9D7E	524288	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD256	PMC	9D2F	32768	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD512	PMC	9D20	65536	256	3.3	SPI	25xx	SPI_NOR	true
PM25LV016B	PMC	9D14	2097152	256	3.3	SPI	25xx	SPI_NOR	true
PM25LV080B	PMC	9D13	1048576	256	3.3	SPI	25xx	SPI_NOR	true
PM25LV512	PMC	9D7B	65536	256	3.3	SPI	25xx	SPI_NOR	true
PM25WD020	PMC	9D32	262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25WD040	PMC	9D33	524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D40H	PUYA	856013	524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D40SH	PUYA	856013	524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D80SH	PUYA	856014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25Q128H	PUYA	856018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16H	PUYA	856015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q21H	PUYA	856015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q256H	PUYA	856019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
P25Q32H	PUYA	856016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q41H	PUYA	856016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q64H	PUYA	856017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25Q80H	PUYA	856014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU106BMA	SANYO	621D	131072	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU20	SANYO	621D	262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU40	SANYO	621E	524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW406A	SANYO	62180E	524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW806A	SANYO	62181E	1048576	256	3.3	SPI	25xx	SPI_NOR	true
S25FL001D	SPANSION	010210	131072	256	3.3	SPI	25xx	SPI_NOR	true
S25FL002D	SPANSION	010211	262144	256	3.3	SPI	25xx	SPI_NOR	true
S25FL004D	SPANSION	010212	524288	256	3.3	SPI	25xx	SPI_NOR	true
S25FL008D	SPANSION	010213	1048576	256	3.3	SPI	25xx	SPI_NOR	true
S25FL016D	SPANSION	010214	2097152	256	3.3	SPI	25xx	SPI_NOR	true
S25FL032D	SPANSION	010215	4194304	256	3.3	SPI	25xx	SPI_NOR	true
S25FL040A	SPANSION	010212	524288	256	3.3	SPI	25xx	SPI_NOR	true
S25FL064D	SPANSION	010216	8388608	256	3.3	SPI	25xx	SPI_NOR	true
S25FL128L	SPANSION	016018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
S25FL256L	SPANSION	016019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
SST25LF020A	SST	BF43	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25LF040A	SST	BF44	524288	256	3.3	SPI	25xx	SPI_NOR	true
SST25LF080A	SST	BF80	1048576	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF010	SST	BF49	131072	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF020B	SST	BF258C	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF010	SST	BF2502	131072	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF020	SST	BF2503	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF020A	SST	BF2532	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF040	SST	BF2504	524288	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF040B	SST	BF2508	524288	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF080	SST	BF2505	1048576	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF080B	SST	BF2551	1048576	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF512	SST	BF2501	65536	256	3.3	SPI	25xx	SPI_NOR	true
TS25L010A	TERRA	373011	131072	256	3.3	SPI	25xx	SPI_NOR	true
TS25L020A	TERRA	373012	262144	256	3.3	SPI	25xx	SPI_NOR	true
TS25L032A	TERRA	373016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
TS25L16AP	TERRA	202015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
TS25L16PE	TERRA	208015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
TS25L40P	TERRA	202013	524288	256	3.3	SPI	25xx	SPI_NOR	true
TS25L512A	TERRA	373010	65536	256	3.3	SPI	25xx	SPI_NOR	true
TS25L80PE	TERRA	208014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
W25M512JV	Winbond	EF7119	67108864	256	3.3	SPI	25xx	SPI_NOR	true
W25Q01JV	Winbond	EF4021	134217728	256	3.3	SPI	25xx	SPI_NOR	true
W25Q02JV	Winbond	EF4022	268435456	256	3.3	SPI	25xx	SPI_NOR	true
W25Q10	Winbond	EF4011	131072	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128BV	Winbond	EF4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128EW	Winbond	EF6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
W25Q128FV	Winbond	EF4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128FW	Winbond	EF6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
W25Q128JV	Winbond	EF4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128JW	Winbond	EF6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
W25Q16BV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16DV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16EW	Winbond	EF6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
W25Q16FV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16FW	Winbond	EF6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
W25Q16JV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16JW	Winbond	EF6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
W25Q20	Winbond	EF4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
W25Q20EW	Winbond	EF6012	262144	256	1.8	SPI	25xx	SPI_NOR	true
W25Q256BV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256FV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256JFV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256JV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256JW	Winbond	EF6019	33554432	256	1.8	SPI	25xx	SPI_NOR	true
W25Q32BV	Winbond	EF4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25Q32EW	Winbond	EF6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
W25Q32FV	Winbond	EF4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25Q32FW	Winbond	EF6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
W25Q32JV	Winbond	EF4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25Q32JW	Winbond	EF6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
W25Q40	Winbond	EF4013	524288	256	3.3	SPI	25xx	SPI_NOR	true
W25Q40EW	Winbond	EF6013	524288	256	1.8	SPI	25xx	SPI_NOR	true
W25Q512JV	Winbond	EF4020	67108864	256	3.3	SPI	25xx	SPI_NOR	true
W25Q512NW	Winbond	EF6020	67108864	256	1.8	SPI	25xx	SPI_NOR	true
W25Q64BV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64CV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64EW	Winbond	EF6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
W25Q64FV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64FW	Winbond	EF6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
W25Q64JV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64JV-xM	Winbond	EF7017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64JW	Winbond	EF6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
W25Q80BV	Winbond	EF4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
W25Q80EW	Winbond	EF6014	1048576	256	1.8	SPI	25xx	SPI_NOR	true
W25Q80JV	Winbond	EF4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
W25X10	Winbond	EF3011	131072	256	3.3	SPI	25xx	SPI_NOR	true
W25X16	Winbond	EF3015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25X20	Winbond	EF3012	262144	256	3.3	SPI	25xx	SPI_NOR	true
W25X32	Winbond	EF3016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25X40	Winbond	EF3013	524288	256	3.3	SPI	25xx	SPI_NOR	true
W25X80	Winbond	EF3014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH10B	XMC	204011	131072	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH128C	XMC	204018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH16C	XMC	204015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH20B	XMC	204012	262144	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH256C	XMC	204019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH32B	XMC	204016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH40B	XMC	204013	524288	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH64C	XMC	204017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH80B	XMC	204014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
XT25F01B	XTX	0B4011	131072	256	3.3	SPI	25xx	SPI_NOR	true
XT25F02B	XTX	0B4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
XT25F04B	XTX	0B4013	524288	256	3.3	SPI	25xx	SPI_NOR	true
XT25F08B	XTX	0B4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
XT25F128B	XTX	0B4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
XT25F16B	XTX	0B4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
XT25F256B	XTX	0B4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
XT25F32B	XTX	0B4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
XT25F64B	XTX	0B4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
XT25W08B	XTX	0B6014	1048576	256	1.8	SPI	25xx	SPI_NOR	true
XT25W128B	XTX	0B6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
XT25W16B	XTX	0B6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
XT25W32B	XTX	0B6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
XT25W64B	XTX	0B6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ128	Zbit	5E6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ16	Zbit	5E6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ32	Zbit	5E6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ64	Zbit	5E6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
ZB25VQ128	Zbit	5E4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
ZB25VQ16	Zbit	5E4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
ZB25VQ32	Zbit	5E4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
ZB25VQ64	Zbit	5E4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
ZD25D20	Zbit	5E4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q10	Zetta	BA4011	131072	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q128	Zetta	BA4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q16	Zetta	BA4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q20	Zetta	BA4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q32	Zetta	BA4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q40	Zetta	BA4013	524288	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q64	Zetta	BA4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q80	Zetta	BA4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
W2541q2	test	EF9116	4194304	256	3.3	SPI	25xx	SPI_NOR	true
Tes9563	test2	TS9525	4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25B128B/GD25Q128B	GIGADEVICE	C84018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25B512MF/GD25R512MF	GIGADEVICE	C8401A	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25F128F	GIGADEVICE	C84318	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25F256F	GIGADEVICE	C84319	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25F64F	GIGADEVICE	C84317	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25LB256E/GD25LR256E	GIGADEVICE	C86719	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LB256F/GD25LR256F	GIGADEVICE	C86019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LB512ME/GD25LR512ME	GIGADEVICE	C8671A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LB512MF/GD25LR512MF	GIGADEVICE	C8601A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LF128E	GIGADEVICE	C86318	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LF256F	GIGADEVICE	C86319	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LF512MF	GIGADEVICE	C8631A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ128E/GD25LB128E/GD25LR128E/GD25LQ128D/GD25LQ128C	GIGADEVICE	C86018	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ16	GIGADEVICE	C86015	2097152	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ255E	GIGADEVICE	C86019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ32	GIGADEVICE	C86016	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ40	GIGADEVICE	C86013	524288	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ64(B)	GIGADEVICE	C86017	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ80	GIGADEVICE	C86014	1048576	256	1.8V	SPI	25xx	SPI_NOR	true
GD25Q128E/GD25B128E/GD25R128E/GD25Q127C	GIGADEVICE	C84018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q16(B)	GIGADEVICE	C84015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q20(B)	GIGADEVICE	C84012	262144	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q256E/GD25B256E/GD25R256E/GD25Q256D	GIGADEVICE	C84019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q32(B)	GIGADEVICE	C84016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q40(B)	GIGADEVICE	C84013	524288	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q64(B)	GIGADEVICE	C84017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q80(B)	GIGADEVICE	C84014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25T80	GIGADEVICE	C83114	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ16C	GIGADEVICE	C84215	2097152	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ21B	GIGADEVICE	C84212	262144	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ40C	GIGADEVICE	C84213	524288	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ41B	GIGADEVICE	C84213	524288	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ80C	GIGADEVICE	C84214	1048576	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25WQ80E	GIGADEVICE	C86514	1048576	256	1.7-3.6V	SPI	25xx	SPI_NOR	true
MX23L12854	MACRONIX	C20518	16777216	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX23L1654	MACRONIX	C20515	2097152	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX23L3254	MACRONIX	C20516	4194304	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX23L6454	MACRONIX	C20517	8388608	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX25L1005(C)/MX25L1006E	MACRONIX	C22011	131072	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12833F	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12835F/MX25L12873F	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12845E/MX25L12865E	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12850F	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1605A/MX25L1606E/MX25L1608E	MACRONIX	C22015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1605D/MX25L1608D/MX25L1673E	MACRONIX	C22015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1633E	MACRONIX	C22415	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1635E/MX25L1636E	MACRONIX	C22515	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L2005(C)/MX25L2006E	MACRONIX	C22012	262144	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L25635F/MX25L25645G	MACRONIX	C22019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3205(A)	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3205D/MX25L3208D	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3206E/MX25L3208E	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3233F/MX25L3273E	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3235D	MACRONIX	C25E16	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3239E	MACRONIX	C22536	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3255E	MACRONIX	C29E16	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3273F	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L4005(A/C)/MX25L4006E	MACRONIX	C22013	524288	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L512(E)/MX25V512(C)	MACRONIX	C22010	65536	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L5121E	MACRONIX	C22210	65536	32	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L6406E/MX25L6408E	MACRONIX	C22017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L6436E/MX25L6445E/MX25L6465E	MACRONIX	C22017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L6495F	MACRONIX	C29517	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L8005/MX25L8006E/MX25L8008E/MX25V8005	MACRONIX	C22014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25LM51245G	MACRONIX	C2853A	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25U12835F/MX25U12873F	MACRONIX	C22538	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U1635E	MACRONIX	C22535	2097152	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U25643G	MACRONIX	C22539	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U25645G	MACRONIX	C22539	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U3235E/F	MACRONIX	C22536	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U51245G	MACRONIX	C2253A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U6435E/F	MACRONIX	C22537	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U8032E	MACRONIX	C22534	1048576	256	1.8V	SPI	25xx	SPI_NOR	true
MX25V16066	MACRONIX	C22015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25V1635F	MACRONIX	C22315	2097152	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
MX25V4035F	MACRONIX	C22313	524288	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
MX25V8035F	MACRONIX	C22314	1048576	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
MX66L1G45G	MACRONIX	C2201B	134217728	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX66L2G45G	MACRONIX	C2201C	268435456	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX66L51235F/MX25L51245G	MACRONIX	C2201A	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX66U1G45G	MACRONIX	C2253B	134217728	256	1.8V	SPI	25xx	SPI_NOR	true
MX66U2G45G	MACRONIX	C2253C	268435456	256	1.8V	SPI	25xx	SPI_NOR	true
MX77L25650F	MACRONIX	C27519	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX77U25650F	MACRONIX	C27539	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
MX77U51250F	MACRONIX	C2753A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W25P16	WINBOND	EF2015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25P32	WINBOND	EF2016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25P80	WINBOND	EF2014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q16JV_M	WINBOND	EF7015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q256JV_M	WINBOND	EF7019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q256JV_Q	WINBOND	EF4019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q256JW_DTR	WINBOND	EF8019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q32BV/W25Q32CV/W25Q32DV	WINBOND	EF4016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q32BW/W25Q32CW/W25Q32DW	WINBOND	EF6016	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q32JV_M	WINBOND	EF7016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q40BW	WINBOND	EF5013	524288	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q512JV_M	WINBOND	EF7020	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q512NW-IM	WINBOND	EF8020	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q64BV/W25Q64CV/W25Q64FV	WINBOND	EF4017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q80BV/W25Q80DV	WINBOND	EF4014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q80BW	WINBOND	EF5014	1048576	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q80RV	WINBOND	EF4014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25R256JW	WINBOND	EF6019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W25R512NW/W74M51NW	WINBOND	EF6020	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W25X05	WINBOND	EF3010	65536	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
W25X64	WINBOND	EF3017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W35T02NW	WINBOND	EF5B1C	268435456	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q01NWQ	WINBOND	EF8A1B	134217728	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q128JV	WINBOND	EF4A18	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W77Q128JW	WINBOND	EF8A18	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q12NW	WINBOND	EF8A18	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q16JW	WINBOND	EF8A16	2097152	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q25NWS	WINBOND	EF8A19	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q32JW	WINBOND	EF8A16	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q51NWD	WINBOND	EF8A1A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q64JV	WINBOND	EF4A17	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W77Q64JW	WINBOND	EF8A17	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q64NW	WINBOND	EF8A17	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
W77T01NWQ	WINBOND	EF8E1B	134217728	256	1.8V	SPI	25xx	SPI_NOR	true
W77T12NW	WINBOND	EF8E18	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
W77T25NWS	WINBOND	EF8E19	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W77T51NWD	WINBOND	EF8E1A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W77T64NW	WINBOND	EF8E17	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
